"84176","hypothetical protein THITE_2114980 [Thielavia terrestris NRRL 8126] (model%: 89, hit%: 69, score: 1021, %id: 35)"
"84177","hypothetical protein CTHT_0034410 [Chaetomium thermophilum var. thermophilum DSM 1495] (model%: 48, hit%: 47, score: 284, %id: 32)"
"84178","hypothetical protein CTHT_0034430 [Chaetomium thermophilum var. thermophilum DSM 1495] (model%: 99, hit%: 98, score: 1461, %id: 41)"
"84179","conserved hypothetical protein [Neurospora crassa OR74A] (model%: 97, hit%: 95, score: 1094, %id: 74)"
"84180","zinc finger protein gcs1 [Grosmannia clavigera kw1407] (model%: 98, hit%: 100, score: 1298, %id: 67)"
"84181","electron transfer flavoprotein beta-subunit [Grosmannia clavigera kw1407] (model%: 74, hit%: 99, score: 1143, %id: 86)"
"84182","carbamoyl-phosphate small subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 2146, %id: 83)"
"84183","sap domain containing protein [Grosmannia clavigera kw1407] (model%: 77, hit%: 90, score: 636, %id: 37)"
"84184","hypothetical protein CMQ_3003 [Grosmannia clavigera kw1407] (model%: 52, hit%: 54, score: 819, %id: 50)"
"84185","norsolorinic acid reductase [Grosmannia clavigera kw1407] (model%: 94, hit%: 95, score: 1450, %id: 73)"
"84186","WD repeat-containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2523, %id: 68)"
"84187","chorismate mutase [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1108, %id: 68)"
"84188","hypothetical protein CMQ_3189 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 991, %id: 61)"
"84189","golgi apparatus membrane protein tvp15-like protein [Chaetomium thermophilum var. thermophilum DSM 1495] (model%: 99, hit%: 100, score: 563, %id: 80)"
"84190","siderophore transcription factor [Grosmannia clavigera kw1407] (model%: 86, hit%: 100, score: 1409, %id: 53)"
"84191",NA
"84192","nuclear pore complex protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1534, %id: 79)"
"84193","hypothetical protein CMQ_2952 [Grosmannia clavigera kw1407] (model%: 81, hit%: 86, score: 1514, %id: 86)"
"84194","rpp14 protein family [Grosmannia clavigera kw1407] (model%: 97, hit%: 96, score: 634, %id: 62)"
"84195","molybdenum cofactor biosynthesis protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 99, score: 2284, %id: 68)"
"84196","v-ATPase proteolipid subunit [Grosmannia clavigera kw1407] (model%: 90, hit%: 100, score: 888, %id: 89)"
"84197","37S ribosomal protein [Grosmannia clavigera kw1407] (model%: 93, hit%: 94, score: 588, %id: 54)"
"84198","calpain-like protein [Grosmannia clavigera kw1407] (model%: 90, hit%: 46, score: 1986, %id: 47)"
"84199","hypothetical protein CMQ_3703 [Grosmannia clavigera kw1407] (model%: 29, hit%: 52, score: 606, %id: 60)"
"84200","hypothetical protein TRIATDRAFT_29926 [Trichoderma atroviride IMI 206040] (model%: 98, hit%: 98, score: 1078, %id: 58)"
"84201","histidinol-phosphate aminotransferase [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 1658, %id: 79)"
"84202","bfu:BC1G_02655 K00249 (EC:1.3.8.7) (model%: 93, hit%: 94, score: 1376, %id: 62)"
"84203","cell wall glycosyl hydrolase [Grosmannia clavigera kw1407] (model%: 87, hit%: 88, score: 1250, %id: 58)"
"84204","mechanosensitive ion channel [Grosmannia clavigera kw1407] (model%: 94, hit%: 95, score: 832, %id: 79)"
"84205","hypothetical protein CMQ_4060 [Grosmannia clavigera kw1407] (model%: 90, hit%: 36, score: 664, %id: 43)"
"84206","hypothetical protein CMQ_4060 [Grosmannia clavigera kw1407] (model%: 95, hit%: 58, score: 1082, %id: 50)"
"84207","ndt80-like DNA-binding family protein [Grosmannia clavigera kw1407] (model%: 67, hit%: 97, score: 1264, %id: 64)"
"84208","DNA topoisomerase 2 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 6301, %id: 74)"
"84209","hypothetical protein NECHADRAFT_33402 [Nectria haematococca mpVI 77-13-4] (model%: 30, hit%: 42, score: 734, %id: 64)"
"84210","tpr repeat protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 95, score: 1258, %id: 58)"
"84211","major facilitator superfamily transporter [Beauveria bassiana ARSEF 2860] (model%: 97, hit%: 94, score: 1826, %id: 67)"
"84212","inositol monophosphatase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1208, %id: 71)"
"84213","hypothetical protein CMQ_3472 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 591, %id: 61)"
"84214","rab5-like GTPase [Trichoderma reesei QM6a] (model%: 97, hit%: 98, score: 959, %id: 83)"
"84215","ribosome biogenesis protein kri1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1672, %id: 55)"
"84216","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 89, hit%: 83, score: 2763, %id: 54)"
"84217","tor signaling pathway protein [Grosmannia clavigera kw1407] (model%: 79, hit%: 93, score: 942, %id: 66)"
"84218","hypothetical protein CMQ_7463 [Grosmannia clavigera kw1407] (model%: 84, hit%: 82, score: 731, %id: 42)"
"84219","hypothetical protein CMQ_7496 [Grosmannia clavigera kw1407] (model%: 77, hit%: 84, score: 313, %id: 45)"
"84220","xaa-pro aminopeptidase [Grosmannia clavigera kw1407] (model%: 90, hit%: 90, score: 2434, %id: 69)"
"84221","importin [Grosmannia clavigera kw1407] (model%: 79, hit%: 93, score: 2932, %id: 66)"
"84222","tryptophanyl-tRNA synthetase [Grosmannia clavigera kw1407] (model%: 90, hit%: 70, score: 1858, %id: 62)"
"84223","nucleolus protein required for cell [Grosmannia clavigera kw1407] (model%: 97, hit%: 97, score: 517, %id: 55)"
"84224","ccaat-binding factor complex subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1017, %id: 77)"
"84225","exocyst complex component [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 3628, %id: 85)"
"84226","hypothetical protein ASPNIDRAFT_41376 [Aspergillus niger ATCC 1015] (model%: 97, hit%: 96, score: 1484, %id: 39)"
"84227","meiosis protein [Grosmannia clavigera kw1407] (model%: 67, hit%: 75, score: 1606, %id: 62)"
"84228","hypothetical protein NEUTE2DRAFT_110981 [Neurospora tetrasperma FGSC 2509] (model%: 68, hit%: 68, score: 1614, %id: 45)"
"84229","short chain dehydrogenase reductase [Grosmannia clavigera kw1407] (model%: 97, hit%: 100, score: 1113, %id: 67)"
"84230","histidine acid phosphatase [Grosmannia clavigera kw1407] (model%: 95, hit%: 95, score: 1543, %id: 63)"
"84231","major facilitator superfamily transporter [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2286, %id: 76)"
"84232","hypothetical protein CMQ_7252 [Grosmannia clavigera kw1407] (model%: 50, hit%: 47, score: 366, %id: 77)"
"84233","transcription factor tfiiic complex subunit [Grosmannia clavigera kw1407] (model%: 84, hit%: 85, score: 902, %id: 34)"
"84234","tmn:UCRPA7_3616 K00059 (EC:1.1.1.100) (model%: 99, hit%: 100, score: 1115, %id: 74)"
"84235","hypothetical protein SMAC_09131 [Sordaria macrospora k-hell] (model%: 70, hit%: 67, score: 294, %id: 35)"
"84236","hemolysin-iii channel protein [Grosmannia clavigera kw1407] (model%: 94, hit%: 95, score: 1040, %id: 56)"
"84237","coiled-coil domain containing protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 100, score: 271, %id: 85)"
"84238","serine/threonine-protein kinase [Grosmannia clavigera kw1407] (model%: 90, hit%: 99, score: 1925, %id: 55)"
"84239","protein serine threonine kinase [Grosmannia clavigera kw1407] (model%: 87, hit%: 87, score: 1428, %id: 57)"
"84240","hypothetical protein CMQ_7513 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 829, %id: 50)"
"84241","duf221 domain protein [Grosmannia clavigera kw1407] (model%: 97, hit%: 98, score: 3803, %id: 67)"
"84242",NA
"84243","hypothetical protein CHGG_04926 [Chaetomium globosum CBS 148.51] (model%: 96, hit%: 93, score: 3159, %id: 54)"
"84244",NA
"84245","hypothetical protein CMQ_7274 [Grosmannia clavigera kw1407] (model%: 99, hit%: 83, score: 1094, %id: 49)"
"84246","rnapii degradation factor [Grosmannia clavigera kw1407] (model%: 96, hit%: 95, score: 1685, %id: 50)"
"84247","unnamed protein product [Aspergillus niger] (model%: 90, hit%: 95, score: 1019, %id: 40)"
"84248","hypothetical protein MYCGRDRAFT_95663 [Mycosphaerella graminicola IPO323] (model%: 64, hit%: 69, score: 533, %id: 28)"
"84249","hypothetical protein FOXB_04930 [Fusarium oxysporum Fo5176] (model%: 96, hit%: 98, score: 395, %id: 39)"
"84250","hypothetical protein CMQ_7048 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1284, %id: 53)"
"84251","dolichol-phosphate mannosyltransferase [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 1103, %id: 85)"
"84252","hypothetical protein CMQ_8072 [Grosmannia clavigera kw1407] (model%: 85, hit%: 84, score: 1597, %id: 43)"
"84253","endothelin-converting enzyme [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 2757, %id: 65)"
"84254","ncr:NCU10110 K00020 (EC:1.1.1.31) (model%: 99, hit%: 98, score: 1350, %id: 60)"
"84255","tmn:UCRPA7_7088 K01624 (EC:4.1.2.13) (model%: 98, hit%: 99, score: 1319, %id: 85)"
"84256","tmn:UCRPA7_7089 K00863 (EC:2.7.1.29) (model%: 99, hit%: 100, score: 1993, %id: 65)"
"84257","mtm:MYCTH_89872 K01808 (EC:5.3.1.6) (model%: 97, hit%: 98, score: 687, %id: 83)"
"84258","triosephosphate isomerase [Grosmannia clavigera kw1407] (model%: 94, hit%: 98, score: 747, %id: 60)"
"84259","chitin recognition protein [Glomerella graminicola M1.001] (model%: 10, hit%: 6, score: 171, %id: 56)"
"84260","aldehyde reductase (GliO) [Exophiala dermatitidis NIH/UT8656] (model%: 99, hit%: 97, score: 858, %id: 52)"
"84261","2-dehydropantoate 2-reductase [Exophiala dermatitidis NIH/UT8656] (model%: 99, hit%: 99, score: 1325, %id: 73)"
"84262","hypothetical protein CMQ_4778 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 603, %id: 46)"
"84263","nte:NEUTE1DRAFT117443 K02726 (EC:3.4.25.1) (model%: 99, hit%: 100, score: 1346, %id: 88)"
"84264","ring finger domain containing protein [Grosmannia clavigera kw1407] (model%: 68, hit%: 76, score: 799, %id: 50)"
"84265","alpha-mannosyltransferase [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1272, %id: 66)"
"84266","sphinganine-1-phosphate aldolase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2376, %id: 74)"
"84267","pyruvate dehydrogenase kinase [Grosmannia clavigera kw1407] (model%: 87, hit%: 96, score: 2043, %id: 86)"
"84268","hypothetical protein CMQ_4854 [Grosmannia clavigera kw1407] (model%: 8, hit%: 12, score: 214, %id: 60)"
"84269","hypothetical protein THITE_2124492 [Thielavia terrestris NRRL 8126] (model%: 94, hit%: 94, score: 2346, %id: 69)"
"84270","hypothetical protein CMQ_4752 [Grosmannia clavigera kw1407] (model%: 48, hit%: 51, score: 557, %id: 41)"
"84271","predicted protein [Chaetomium globosum CBS 148.51] (model%: 28, hit%: 35, score: 216, %id: 41)"
"84272","DNA repair protein [Grosmannia clavigera kw1407] (model%: 47, hit%: 56, score: 709, %id: 53)"
"84273","DNA-directed RNA polymerase beta [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 5668, %id: 88)"
"84274","hypothetical protein CMQ_511 [Grosmannia clavigera kw1407] (model%: 81, hit%: 81, score: 702, %id: 55)"
"84275","60S ribosomal protein L9 [Verticillium dahliae VdLs.17] (model%: 98, hit%: 98, score: 877, %id: 86)"
"84276","conserved hypothetical protein [Chaetomium globosum CBS 148.51] (model%: 99, hit%: 99, score: 1584, %id: 90)"
"84277","cell cycle checkpoint protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2825, %id: 57)"
"84278","phosphotransferase enzyme family protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1358, %id: 69)"
"84279","hypothetical protein MGG_11362 [Magnaporthe oryzae 70-15] (model%: 14, hit%: 14, score: 379, %id: 52)"
"84280","anaphase-promoting complex subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2614, %id: 53)"
"84281","hypothetical protein MGG_04729 [Magnaporthe oryzae 70-15] (model%: 98, hit%: 68, score: 459, %id: 35)"
"84282","F-box domain-containing protein [Magnaporthe oryzae 70-15] (model%: 88, hit%: 95, score: 1474, %id: 38)"
"84283","unnamed protein product [Podospora anserina S mat+] (model%: 99, hit%: 98, score: 384, %id: 48)"
"84284","small nuclear ribonucleoprotein [Grosmannia clavigera kw1407] (model%: 73, hit%: 28, score: 492, %id: 90)"
"84285","vacuolar ATP synthase subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1762, %id: 71)"
"84286","ccch zinc finger DNA-binding protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1150, %id: 57)"
"84287","major facilitator superfamily transporter [Colletotrichum higginsianum] (model%: 96, hit%: 91, score: 1704, %id: 63)"
"84288","n-glutamine methyltransferase mtq2 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 874, %id: 67)"
"84289","hypothetical protein CMQ_7846 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 229, %id: 39)"
"84290","receptor-activated Ca2+-permeable cation channel [Grosmannia clavigera kw1407] (model%: 84, hit%: 97, score: 2840, %id: 66)"
"84291","unnamed protein product [Sordaria macrospora k-hell] (model%: 98, hit%: 98, score: 606, %id: 33)"
"84292","ribulose-phosphate 3-epimerase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1142, %id: 85)"
"84293","oxoglutarate/iron-dependent oxygenase [Grosmannia clavigera kw1407] (model%: 97, hit%: 98, score: 2235, %id: 68)"
"84294","unnamed protein product [Sordaria macrospora k-hell] (model%: 94, hit%: 92, score: 432, %id: 47)"
"84295","cystathionine gamma-synthase [Grosmannia clavigera kw1407] (model%: 98, hit%: 64, score: 1568, %id: 70)"
"84296","polysaccharide deacetylase [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 846, %id: 63)"
"84297","isochorismatase family protein [Grosmannia clavigera kw1407] (model%: 50, hit%: 56, score: 1492, %id: 47)"
"84298","cytochrome c oxidase family protein [Grosmannia clavigera kw1407] (model%: 92, hit%: 78, score: 362, %id: 39)"
"84299","hypothetical protein TRIATDRAFT_148783 [Trichoderma atroviride IMI 206040] (model%: 94, hit%: 86, score: 246, %id: 40)"
"84300","mitochondrial large ribosomal subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1163, %id: 60)"
"84301","cfem domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 433, %id: 46)"
"84302","colony 1 [Ophiostoma ulmi] (model%: 71, hit%: 100, score: 3803, %id: 89)"
"84303","hypothetical protein Ao3042_01016 [Aspergillus oryzae 3.042] (model%: 97, hit%: 91, score: 750, %id: 52)"
"84304","duf1237 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 94, score: 1753, %id: 68)"
"84305","conserved hypothetical protein [Chaetomium globosum CBS 148.51] (model%: 96, hit%: 94, score: 2028, %id: 87)"
"84306","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 79, hit%: 88, score: 2790, %id: 66)"
"84307","hypothetical protein CMQ_3238 [Grosmannia clavigera kw1407] (model%: 93, hit%: 96, score: 1116, %id: 42)"
"84308","short chain dehydrogenase reductase [Grosmannia clavigera kw1407] (model%: 94, hit%: 98, score: 811, %id: 57)"
"84309","eukaryotic translation initiation factor eIF-1 [Magnaporthe oryzae 70-15] (model%: 99, hit%: 100, score: 417, %id: 68)"
"84310",NA
"84311","hypothetical protein CMQ_2567 [Grosmannia clavigera kw1407] (model%: 92, hit%: 93, score: 221, %id: 33)"
"84312","annexin [Grosmannia clavigera kw1407] (model%: 57, hit%: 66, score: 1875, %id: 74)"
"84313","splicing factor 3b subunit 5/rds3 complex subunit 10 [Grosmannia clavigera kw1407] (model%: 97, hit%: 88, score: 384, %id: 85)"
"84314","hypothetical protein CMQ_2969 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1074, %id: 43)"
"84315","mage protein [Grosmannia clavigera kw1407] (model%: 67, hit%: 76, score: 878, %id: 57)"
"84316","DNA excision repair protein [Grosmannia clavigera kw1407] (model%: 96, hit%: 99, score: 4122, %id: 66)"
"84317","hypothetical protein TRIVIDRAFT_194912 [Trichoderma virens Gv29-8] (model%: 89, hit%: 96, score: 563, %id: 49)"
"84318","integral membrane protein [Aspergillus clavatus NRRL 1] (model%: 67, hit%: 78, score: 424, %id: 35)"
"84319","NRPS-like enzyme, putative [Penicillium marneffei ATCC 18224] (model%: 99, hit%: 99, score: 2195, %id: 40)"
"84320","cpw:CPC735_042500 K00102 (EC:1.1.2.4) (model%: 49, hit%: 79, score: 1421, %id: 56)"
"84321","Mg2+ transporter protein [Grosmannia clavigera kw1407] (model%: 86, hit%: 52, score: 1883, %id: 69)"
"84322","hypothetical protein TRIVIDRAFT_46904 [Trichoderma virens Gv29-8] (model%: 98, hit%: 70, score: 1718, %id: 50)"
"84323","GTPase activating protein [Grosmannia clavigera kw1407] (model%: 89, hit%: 92, score: 3010, %id: 59)"
"84324","hypothetical protein CMQ_715 [Grosmannia clavigera kw1407] (model%: 87, hit%: 78, score: 639, %id: 41)"
"84325","hypothetical protein CHGG_09710 [Chaetomium globosum CBS 148.51] (model%: 93, hit%: 96, score: 599, %id: 44)"
"84326","hypothetical protein CMQ_1361 [Grosmannia clavigera kw1407] (model%: 55, hit%: 51, score: 700, %id: 50)"
"84327","conserved hypothetical protein [Verticillium albo-atrum VaMs.102] (model%: 99, hit%: 97, score: 654, %id: 37)"
"84328","hypothetical protein CHGG_01210 [Chaetomium globosum CBS 148.51] (model%: 99, hit%: 100, score: 784, %id: 50)"
"84329","hypothetical protein THITE_2145306 [Thielavia terrestris NRRL 8126] (model%: 74, hit%: 78, score: 240, %id: 33)"
"84330",NA
"84331","hypothetical protein NEUTE2DRAFT_140966 [Neurospora tetrasperma FGSC 2509] (model%: 23, hit%: 21, score: 716, %id: 47)"
"84332","hypothetical protein GLRG_06714 [Glomerella graminicola M1.001] (model%: 95, hit%: 95, score: 1594, %id: 88)"
"84333","unnamed protein product [Sordaria macrospora k-hell] (model%: 95, hit%: 93, score: 840, %id: 40)"
"84334","hypothetical protein TREMEDRAFT_26105 [Tremella mesenterica DSM 1558] (model%: 87, hit%: 82, score: 1471, %id: 50)"
"84335","eukaryotic translation initiation factor subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2615, %id: 72)"
"84336",NA
"84337","cp2 transcription factor [Grosmannia clavigera kw1407] (model%: 92, hit%: 97, score: 2420, %id: 63)"
"84338","oxysterol-binding protein [Grosmannia clavigera kw1407] (model%: 91, hit%: 96, score: 1939, %id: 77)"
"84339","regulatory protein suaprga1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 968, %id: 66)"
"84340","hypothetical protein CMQ_456 [Grosmannia clavigera kw1407] (model%: 98, hit%: 60, score: 258, %id: 58)"
"84341","hypothetical protein CMQ_1351 [Grosmannia clavigera kw1407] (model%: 95, hit%: 97, score: 508, %id: 55)"
"84342","exodeoxyribonuclease 1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2383, %id: 60)"
"84343","hypothetical protein CHGG_09738 [Chaetomium globosum CBS 148.51] (model%: 51, hit%: 53, score: 1704, %id: 40)"
"84344","unnamed protein product [Podospora anserina S mat+] (model%: 53, hit%: 54, score: 721, %id: 69)"
"84345","conserved hypothetical protein [Pyrenophora tritici-repentis Pt-1C-BFP] (model%: 96, hit%: 96, score: 1858, %id: 74)"
"84346","hypothetical protein THITE_2117445 [Thielavia terrestris NRRL 8126] (model%: 99, hit%: 100, score: 2280, %id: 68)"
"84347","rli and duf367 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1297, %id: 64)"
"84348","mitochondrial translation initiation factor [Grosmannia clavigera kw1407] (model%: 88, hit%: 92, score: 2229, %id: 52)"
"84349","hypothetical protein CMQ_1147 [Grosmannia clavigera kw1407] (model%: 99, hit%: 60, score: 1040, %id: 52)"
"84350","casein kinase substrate phosphoprotein PP28 [Beauveria bassiana ARSEF 2860] (model%: 92, hit%: 92, score: 531, %id: 52)"
"84351","hypothetical protein FG04586.1 [Gibberella zeae PH-1] (model%: 54, hit%: 38, score: 852, %id: 33)"
"84352","hypothetical protein TRIATDRAFT_85828 [Trichoderma atroviride IMI 206040] (model%: 91, hit%: 74, score: 196, %id: 27)"
"84353","NACHT and WD40 domain protein [Beauveria bassiana ARSEF 2860] (model%: 52, hit%: 41, score: 890, %id: 33)"
"84354","glycosyltransferase [Grosmannia clavigera kw1407] (model%: 99, hit%: 82, score: 9261, %id: 64)"
"84355","NADH-ubiquinone oxidoreductase 9.5 kDa subunit [Verticillium dahliae VdLs.17] (model%: 93, hit%: 100, score: 274, %id: 61)"
"84356","glycosyltransferase [Grosmannia clavigera kw1407] (model%: 99, hit%: 14, score: 1751, %id: 69)"
"84357","checkpoint protein kinase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2751, %id: 58)"
"84358","hypothetical protein CMQ_7959 [Grosmannia clavigera kw1407] (model%: 76, hit%: 62, score: 317, %id: 53)"
"84359","hypothetical protein CMQ_7942 [Grosmannia clavigera kw1407] (model%: 98, hit%: 81, score: 1760, %id: 52)"
"84360",NA
"84361","tRNA splicing endonuclease subunit [Grosmannia clavigera kw1407] (model%: 83, hit%: 84, score: 1074, %id: 49)"
"84362","arrestin domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1810, %id: 84)"
"84363","40S ribosomal protein s4 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1310, %id: 96)"
"84364","ttt:THITE_2111834 K00102 (EC:1.1.2.4) (model%: 90, hit%: 94, score: 2302, %id: 80)"
"84365","hypothetical protein CMQ_5646 [Grosmannia clavigera kw1407] (model%: 22, hit%: 37, score: 347, %id: 67)"
"84366","hypothetical protein CMQ_5686 [Grosmannia clavigera kw1407] (model%: 98, hit%: 99, score: 1010, %id: 66)"
"84367","serine/threonine-protein phosphatase family [Grosmannia clavigera kw1407] (model%: 97, hit%: 97, score: 2102, %id: 64)"
"84368","hypothetical protein THITE_2111731 [Thielavia terrestris NRRL 8126] (model%: 94, hit%: 98, score: 2247, %id: 70)"
"84369","hypothetical protein CMQ_5574 [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 800, %id: 60)"
"84370","3 exoribonuclease family protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 1145, %id: 60)"
"84371","rab geranylgeranyl transferase escort [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1362, %id: 52)"
"84372","hypothetical protein GLRG_04737 [Glomerella graminicola M1.001] (model%: 83, hit%: 97, score: 589, %id: 38)"
"84373","ATP synthase d mitochondrial [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 813, %id: 89)"
"84374","nascent polypeptide-associated complex subunit alpha [Verticillium dahliae VdLs.17] (model%: 99, hit%: 100, score: 558, %id: 68)"
"84375","ribosomal protein l14 [Grosmannia clavigera kw1407] (model%: 99, hit%: 89, score: 590, %id: 79)"
"84376","hypothetical protein CMQ_5682 [Grosmannia clavigera kw1407] (model%: 94, hit%: 87, score: 934, %id: 54)"
"84377","hypothetical protein NECHADRAFT_100241 [Nectria haematococca mpVI 77-13-4] (model%: 67, hit%: 45, score: 168, %id: 41)"
"84378","hypothetical protein NEUTE2DRAFT_167629 [Neurospora tetrasperma FGSC 2509] (model%: 36, hit%: 40, score: 293, %id: 27)"
"84379","hypothetical protein BBA_00741 [Beauveria bassiana ARSEF 2860] (model%: 88, hit%: 93, score: 539, %id: 39)"
"84380","het domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1289, %id: 39)"
"84381","hypothetical protein CMQ_3743 [Grosmannia clavigera kw1407] (model%: 98, hit%: 100, score: 261, %id: 73)"
"84382","serine/threonine-protein kinase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2984, %id: 49)"
"84383","hypothetical protein SNOG_10149 [Phaeosphaeria nodorum SN15] (model%: 81, hit%: 93, score: 1697, %id: 61)"
"84384","cfem domain containing protein [Grosmannia clavigera kw1407] (model%: 32, hit%: 26, score: 241, %id: 51)"
"84385","ribonucleotide reductase large subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 4389, %id: 88)"
"84386","deoxyribonuclease [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1504, %id: 63)"
"84387","chl4 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1583, %id: 60)"
"84388","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 75, hit%: 41, score: 3203, %id: 76)"
"84389","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 40, hit%: 24, score: 253, %id: 27)"
"84390","major facilitator superfamily transporter [Glomerella graminicola M1.001] (model%: 84, hit%: 92, score: 1798, %id: 64)"
"84391","copper amine oxidase [Grosmannia clavigera kw1407] (model%: 99, hit%: 16, score: 561, %id: 78)"
"84392","hypothetical protein GLRG_06314 [Glomerella graminicola M1.001] (model%: 98, hit%: 100, score: 337, %id: 78)"
"84393","hypothetical protein CMQ_4150 [Grosmannia clavigera kw1407] (model%: 90, hit%: 94, score: 1211, %id: 63)"
"84394","CFEM domain-containing protein [Glomerella graminicola M1.001] (model%: 84, hit%: 64, score: 507, %id: 37)"
"84395","hypothetical protein CMQ_7886 [Grosmannia clavigera kw1407] (model%: 94, hit%: 93, score: 558, %id: 46)"
"84396","beta-glucanosyltransferase gel2 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1670, %id: 63)"
"84397","ATP citrate lyase subunit putatibe [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2324, %id: 89)"
"84398","ATP-citrate synthase subunit 1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 3285, %id: 92)"
"84399","tre:TRIREDRAFT_62165 K03381 (EC:1.13.11.1) (model%: 89, hit%: 98, score: 1131, %id: 70)"
"84400","CoA-transferase family III [Glomerella graminicola M1.001] (model%: 97, hit%: 95, score: 1951, %id: 67)"
"84401","hypothetical protein TRIVIDRAFT_83633 [Trichoderma virens Gv29-8] (model%: 95, hit%: 97, score: 536, %id: 43)"
"84402","hypothetical protein NECHADRAFT_62507 [Nectria haematococca mpVI 77-13-4] (model%: 86, hit%: 85, score: 300, %id: 49)"
"84403","c6 zinc finger domain containing protein [Grosmannia clavigera kw1407] (model%: 59, hit%: 69, score: 1756, %id: 59)"
"84404",NA
"84405","mgr:MGG_02429 K00567 (EC:2.1.1.63) (model%: 84, hit%: 90, score: 445, %id: 71)"
"84406","small oligopeptide transporter [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 3455, %id: 80)"
"84407","hypothetical protein CMQ_5793 [Grosmannia clavigera kw1407] (model%: 43, hit%: 74, score: 202, %id: 44)"
"84408","ankyrin repeat and btb poz domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1903, %id: 60)"
"84409","g2-specific protein kinase [Grosmannia clavigera kw1407] (model%: 99, hit%: 93, score: 2607, %id: 63)"
"84410","c2h2 finger domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 701, %id: 54)"
